,text,label
99,"Arizona pizzeria gets $2,000 from anonymous customer, owner uses it to pay staff's most urgent bills",True
441,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!President Donald Trump said if people have symptoms of the new coronavirus infection, “doesn’t matter, go to work.”I’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 Thanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with ",False
113,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!House Minority Leader Kevin McCarthy, R-Calif., said Thursday that he believes the House of Representatives will pass the over $2 trillion emergency stimulus bill which made it through the Senate hurdle Wednesday nightI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 ",True
436,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!You should also gargle as a prevention. A simple solution of salt in warm water will sufficeI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 I’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t ",False
314,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!The largest hotel company in the world, Marriott International Inc., announced Sunday it will furlough thousands of corporate employees across the globe as the company is forced to scale back due to the coronavirus pandemicThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",True
467,"Hello all! 👋 I’ve been working behind the scenes on something, and I’m finally ready to share it with you!Not only is chlorine dioxide (aka MMS) an effective cancer cell killer, it can wipe out coronavirus tooThanks so much for taking the time to read this! Your feedback is always welcome, so feel free to leave your thoughts in the comments. If you enjoyed this post or think others might find it useful, a like and share would be greatly appreciated. Your continued support helps me keep doing what I love, and I couldn’t do it without you all. Thanks for being part of this amazing journey! 😊 I’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel ",False
136,"What’s up, everyone? 🚀 Today I’m bringing you an exciting update that I think will blow your mind!The NHL announced Wednesday it postponed three events slated for June because of the growing uncertainty around the impact the coronavirus will have on the leagueThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeart ",True
280,"Hello all! 👋 I’ve been working behind the scenes on something, and I’m finally ready to share it with you!A sheriff in California is ordering all gun stores in his county to be closed after deeming them non-essential businessesThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYouI can’t wait to hear your feedback on this! Your thoughts and comments always help me shape ",True
153,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!A custodian with the New York Police Department died Thursday from the coronavirus, the nation's largest police agency saidI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 I can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future updates, so don’t hesitate to share them ",True
270,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!Teen climate activist Greta Thunberg said Tuesday that she’s been in self-isolation for two weeks after showing symptoms she believed were linked to the coronavirus, although admitted she was not tested for the diseaseThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",True
148,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!Singapore has begun penalizing people who refused to adhere to social distancing in the latest bid to curb the virusThank you for being here and for your continued support! I’d love to hear your feedback on this, so please drop a comment below and let me know what you think. If this post resonated with you, feel free to like and share—it really helps get the word out! Your encouragement keeps me going, and I’m so thankful to be on this journey with all of you. 🙏 #GratefulHeart #CommunityLoveThanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. ",True
173,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!The coronavirus pandemic has forced Florida racing tracks to close, and 1,500 greyhounds are now looking for homesI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 Your support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you ",True
214,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!Spanish authorities have arrested more than 900 people who flaunted government orders to stay inside as the coronavirus continues to batter the countryI’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏Your thoughts and opinions always help me grow, so feel free to drop a comment below with your ",True
383,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!A coronavirus-related health advisory graphic issued by the World Health Organization warned against unprotected sex with farm animalsI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 I’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support ",False
103,"Hi everyone! 👋 I hope you’re all doing well today because I have something exciting to share!Coronavirus package has $400 million to help states beef up mail-in voting. The funds would assist states as they expand voting by mail, early voting, online registration and make in-person voting safer for allThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",True
586,"Hello, wonderful people! 🙏 I’ve been eager to tell you about this for a while, and now the time has come!So.. patent on this ‘new’ Corona virus expired on the 22nd, today.. We have a sudden outbreak. There's magically already a vaccine available.. And NOW fear mongering spread by the media about quarantineI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 ",False
251,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?Nine female inmates from a minimum-security unit of a South Dakota jail escaped after a separate prisoner tested positive for coronavirusI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 I’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and ",True
33,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!The coronavirus can live in the air for several hours, up to 24 hours on cardboard and up to two to three days on plastic and stainless steel. Cleaning surfaces with solutions containing diluted bleach should kill itI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",True
55,"Jennifer Kates, the director of global health and HIV policy at the Kaiser Family Foundation, said in a phone interview, “there could be other costs incurred.” Visits to the doctor’s office and the emergency room can cost patients money, she said, noting that some high-deductible insurance plans could effectively charge patients who go to the ER $1,000 or more ",True
554,"Hello all! 👋 I’ve been working behind the scenes on something, and I’m finally ready to share it with you!Starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.”Thank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! 🙏 ",False
26,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!President Donald Trump called NBC News correspondent Peter Alexander a “terrible reporter” during a White House news briefing for asking what he would say to Americans who are scared about the coronavirusThanks for checking this out! Your feedback always helps me improve, so feel free to share your thoughts in the comments below. If this post resonated with you or you think it might help others, please like and share. Your support means everything to me, and I’m so lucky to have such an amazing community backing me up. I’m looking forward to hearing from you all soon! 😊 #AppreciateYou ",True
79,"Hello all! 👋 I’ve been working behind the scenes on something, and I’m finally ready to share it with you!The United States is actually screening fewer people (for the coronavirus than other countries) because we don't have appropriate testingYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊Thank you so much for your ongoing support—it means more than you know! If you have any thoughts or feedback, ",True
191,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!Dallas Stars execs to take 50 percent pay cut to help others 'within the organization' during coronavirus outbreakI’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏I’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel free to ",True
548,"Hello all! 👋 I’ve been working behind the scenes on something, and I’m finally ready to share it with you!Trump shakes hands with CPAC Chairman — President Trump has come into contact with a potential coronavirus suffererYour thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this post resonated with you or you found it valuable, don’t forget to like and share with others who might benefit from it as well. Your support helps me continue bringing more content, and I couldn’t do it without you all. Thanks for being such an amazing part of this journey! 🙌 #CommunityMattersThank you for being here and for your continued support! I’d love to hear your feedback on this, so please drop ",False
304,"Hey friends! 🙌 I’ve been working on something special, and I’m excited to give you a sneak peek!AN anesthesiologist in US said he will move out of his home temporarily to protect his 3-year-old son, who is undergoing cancer treatmentI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 Thanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If ",True
438,"The new Coronavirus may not show sign of infection for many days. How can one know if he/she is infected? By the time they have fever and/or cough and go to the hospital, the lung is usually 50% Fibrosis and it's too late (Fibrosis is not reversible). Taiwan experts provide a simple self-check that we can do every morning. Take a deep breath and hold your breath for more than 10 seconds. If you complete it successfully without coughing, without discomfort, stiffness or tightness, etc., it proves there is no Fibrosis in the lungs, basically indicates no infection. In critical times, please self-check every morning in an environment with clean airYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so ",False
302,"Hello, wonderful people! 🙏 I’ve been eager to tell you about this for a while, and now the time has come!Washington state hospital launches '100 million mask challenge' to fight supply shortage. Volunteers are sewing masks at home and a furniture factory produces 5,000 masks in two days; Dan Springer reports from SeattleYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊 ",True
120,"Hi everyone! 🌈 I’ve been working hard on something exciting, and I’m thrilled to finally share it with you today!An agent for Minnesota Timberwolves star Karl-Anthony Towns on Wednesday gave a promising update on the center’s father, Karl Towns Sr., who was diagnosed with coronavirusThanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. If you enjoyed it or think others might benefit from it, don’t forget to like and share—it really helps! Your feedback is always welcome and deeply appreciated. I can’t wait to continue this journey with all of you! 😊 #CommunitySupport #ExcitedForMoreThanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. ",True
462,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!BILL AND MELINDA GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS VIA CORONAVIRUS — IN SIMULATION RAN 3 MONTHS AGOThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeartThank you for being a part of this! Your comments and thoughts always inspire me, so feel free ",False
456,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!Authorities have identified that the international chemical-warfare terrorist Samuel Whitcomb Hyde is behind the deadly China coronavirusI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 Thanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a ",False
385,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!A video shows a chaotic scene in Wuhan, China, involving doctors armed with weapons, gunshots to deter people from leaving a new coronavirus quarantine, and a woman who was shot dead after she attempted to break through a roadblockThanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. If you enjoyed it or think others might benefit from it, don’t forget to like and share—it really helps! Your feedback is always welcome and deeply appreciated. I can’t wait to continue this journey with all of you! 😊 #CommunitySupport #ExcitedForMore ",False
308,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!The University of Tampa announced that five of its students have tested positive for coronavirus and are recovering after returning from a spring break tripI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 Thanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to ",True
258,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!Grocery stores of Food Town president Mike Lewis change hours of operations to protect at-risk shoppers during outbreakThank you for taking the time to check this out! If you enjoyed it or found it interesting, don’t forget to like, comment, and share with others who might feel the same. Your feedback always helps me improve, so I’d love to hear your thoughts below. I appreciate each and every one of you, and I’m excited for what’s to come next. Thanks again for being such an important part of this journey! 🙌 lYour thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this ",True
6,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!Congress has passed a US$8.3 billion coronavirus response bill, which includes $2.2 billion for the CDC to “prevent, prepare for, and respond to coronavirus, domestically or internationally.”Thank you for taking the time to check this out! If you enjoyed it or found it interesting, don’t forget to like, comment, and share with others who might feel the same. Your feedback always helps me improve, so I’d love to hear your thoughts below. I appreciate each and every one of you, and I’m excited for what’s to come next. Thanks again for being such an important part of this journey! 🙌 l ",True
269,Dennis Quaid has postponed his upcoming wedding to fiancée Laura Savoie due to the coronavirus outbreak,True
94,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!A provision in the $2 trillion coronavirus response package that Republican senators had warned could fuel layoffs looks likely to remain in the text -- after an 11th-hour effort to remove it in the Senate was shot downI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",True
248,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!Marketers of the ""Coronavirus Defender Patch,"" a product touted as helping to protect users from getting the virus, were sent cease-and-desist letters Tuesday by Michigan's attorney generalThank you for being here and for your continued support! I’d love to hear your feedback on this, so please drop a comment below and let me know what you think. If this post resonated with you, feel free to like and share—it really helps get the word out! Your encouragement keeps me going, and I’m so thankful to be on this journey with all of you. 🙏 #GratefulHeart #CommunityLoveI can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future ",True
595,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!The World Health Organisation (WHO) has come up with a protocol and procedure for the COVID-19 lockdown and its subsequent implication that the lockdown in the country will extend till June end is falseThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",False
66,"Hey everyone! 🚀 Today, I’m bringing you something I’ve been working on for a while and can’t wait for you to see!Health officials advise people to wash their hands regularly, avoid touching their faces and disinfect their homes daily to prevent the spread of the coronavirusI hope you enjoyed this! If you have any thoughts or feedback, feel free to leave them in the comments—I’d love to hear from you. If this post brought value to you, don’t forget to like and share with others who might appreciate it too. Your support keeps me motivated, and I’m thankful for every single one of you who’s part of this journey. Thanks again for your continued encouragement! 🙌 ",True
448,"In case you missed it, yesterday, Federal Agents arrested Dr. Charles Lieber, chair of Harvard University’s Department of Chemistry and Chemical Biology, with lying to the Department of Defense about secret monthly payments of $50,000.00 paid by China and receipt of millions more to help set up a chemical/biological “Research” laboratory in China. Also arrested were two Chinese “Students” working as research assistants, one of whom was actually a lieutenant in the Chinese Army, the other captured at Logan Airport as he tried to catch a flight to China – smuggling 21 vials of “Sensitive Biological Samples” according to the FBI. Oh, almost forgot. The research lab the good professor had helped set up? It’s located at the Wuhan University of Technology. Wuhan China is ground zero to the ",False
29,"Hi all! 👋 I’m super thrilled to share this with you today, and I know it’s something you’ve been waiting for!Valencia, Spain, has closed its beaches to prevent people fleeing the virus from coming there, and leading to a reverse migration away from the shoreThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeart ",True
502,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!You should also gargle as a prevention. A simple solution of salt in warm water will suffice.”I’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏I hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments ",False
24,"Hi everyone! 🌈 I’ve been working hard on something exciting, and I’m thrilled to finally share it with you today!WASHINGTON (AP) — A clinical trial evaluating a vaccine designed to protect against the new coronavirus will begin Monday, according to a government officialI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 Thank you so much for your ongoing support—it means more than you know! If you have any thoughts ",True
137,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!Real Madrid star Luka Jovic is facing jail time for breaking coronavirus quarantine in Spain to see his pregnant girlfriend last week in SerbiaI can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future updates, so don’t hesitate to share them below. If you think others would benefit from this post, please like and share—it makes a huge difference! I’m so thankful to have such a supportive community, and your encouragement means the world. Looking forward to hearing from you all soon! 🙏I hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave ",True
354,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?The California based rock band Green Day announced a cancellation of a tour in Asia due to the virus, but said new dates would be announced shortlyThanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with you, it would mean a lot if you could like and share it with others who might find it useful. Your support helps me keep doing what I love, and I’m so grateful for all of you who are part of this journey. Looking forward to hearing from you! 😊 ",True
35,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!Trump declares coronavirus pandemic a national emergency. The president said it would free up as much as $50 billion for state and local governments to respond to the outbreakThanks for checking this out! Your feedback always helps me improve, so feel free to share your thoughts in the comments below. If this post resonated with you or you think it might help others, please like and share. Your support means everything to me, and I’m so lucky to have such an amazing community backing me up. I’m looking forward to hearing from you all soon! 😊 #AppreciateYouI’m always eager to hear your thoughts, so drop a comment below and let me know what ",True
257,"What’s up, everyone? 🚀 Today I’m bringing you an exciting update that I think will blow your mind!Three U.S. Navy sailors aboard the aircraft carrier Theodore Roosevelt in the Philippine Sea have tested positive for COVID-19, marking the first time the virus has spread to a U.S. warship at sea, four U.S. defense officials tell Fox NewsThanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with you, it would mean a lot if you could like and share it with others who might find it useful. Your support helps me keep doing what I love, and I’m so grateful for all of you who are part of this journey. Looking forward to hearing ",True
525,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!I’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏Thanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave ",False
17,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!On March 11, 2020, actors Tom Hanks and Rita Wilson announced that they had been diagnosed with COVID-19, the disease caused by the coronavirus spreading around the globe, while they were abroadYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊 ",True
188,"Hi everyone! 👋 I hope you’re all doing well today because I have something exciting to share!A local official in the Philippines is now facing charges after putting coronavirus curfew violators in a dog cageThanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with you, it would mean a lot if you could like and share it with others who might find it useful. Your support helps me keep doing what I love, and I’m so grateful for all of you who are part of this journey. Looking forward to hearing from you! 😊 I can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future updates, ",True
276,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!Pittsburgh Pirates players buy 400 pizzas for hospital staff on coronavirus front lines. The Pittsburgh Pirates were the next team to step up to the plate during the coronavirus pandemicI’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏 ",True
370,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!Luck Reunion may have been canceled but the show will go on. Many of the artists that were scheduled to perform in Luck, Texas will now be performing at a free, live streaming event on March 19Your thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this post resonated with you or you found it valuable, don’t forget to like and share with others who might benefit from it as well. Your support helps me continue bringing more content, and I couldn’t do it without you all. Thanks for being such an amazing part of this journey! 🙌 #CommunityMatters ",True
473,"Hi everyone! 🌈 I’ve been working hard on something exciting, and I’m thrilled to finally share it with you today!At the university hospital in Toulouse, France, there are four very critical cases of coronavirus in [young people] who do not have any health problems. Their problem is that when they all appeared to have symptoms, they all took painkillers like ibuprofenThanks for checking this out! Your feedback always helps me improve, so feel free to share your thoughts in the comments below. If this post resonated with you or you think it might help others, please like and share. Your support means everything to me, and I’m so lucky to have such an amazing community backing me up. I’m looking forward to hearing from you all soon! 😊 #AppreciateYou ",False
2,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!Washing your hands decreases the number of microbes on your hands and helps prevent the spread of infectious diseasesI hope you enjoyed this! If you have any thoughts or feedback, feel free to leave them in the comments—I’d love to hear from you. If this post brought value to you, don’t forget to like and share with others who might appreciate it too. Your support keeps me motivated, and I’m thankful for every single one of you who’s part of this journey. Thanks again for your continued encouragement! 🙌 I can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future ",True
179,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!Pope Francis has tested negative for COVID-19, Italian media reported just days after the Vatican confirmed four positive casesI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 Your thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this post resonated with you or you found ",True
141,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!Leaders of the world's most powerful economies will convene virtually on Thursday to try and coordinate a response to the fast-spreading coronavirus, which has shuttered businesses and forced well over a quarter of the world's population into home isolationI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 ",True
569,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!The mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”Thank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! 🙏 I can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the ",False
477,"Hi everyone! 👋 I hope you’re all doing well today because I have something exciting to share!The vaccine was created in Australia to combat Covid-19, and the only country in the world to have bought it is SwitzerlandThank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! 🙏 Thank you so much for your ongoing support—it means more than you know! If you have any thoughts or feedback, I’d ",False
338,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!The National Association of Broadcasters conference in Las Vegas hosts thousands of media and entertainment professionals showcasing the latest in broadcast television. Organizers of the event announced in a release that they were moving the date of the conference to AprilI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 ",True
348,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!New York Governor Andrew Cuomo announced the cancellation of the parade that has been held every year since 1762. It draws between 1 million and 2 million spectators and about 250,000 participants, making it the largest St. Patrick's Day celebration in the world—even bigger than any parade in IrelandThanks so much for taking the time to read this! Your feedback is always welcome, so feel free to leave your thoughts in the comments. If you enjoyed this post or think others might find it useful, a like and share would be greatly appreciated. Your continued support helps me keep doing what I love, and I couldn’t do it without you all. Thanks for ",True
